	I1model_1	I3model_1	offset_model1
284	0.9957186548525198	1.002403395789526	0.3898744583129883
285	0.995944557708606	1.0022583793288449	0.36681365966796875
286	0.9961454150276141	1.002161445540214	0.34317445755004883
287	0.9963468639734824	1.0020575957508087	0.31952524185180664
288	0.9965443687402832	1.0019540752947735	0.2992739677429199
289	0.9967201805222132	1.001870314840951	0.271817684173584
290	0.9969361243261542	1.0017364957148567	0.24352073669433594
291	0.9971735639060126	1.0016086045894261	0.22471237182617188
292	0.997350854755093	1.0015352730256601	0.19666814804077237
293	0.9975665027456039	1.0013927814541506	0.1767435073852539
294	0.9977433991767775	1.0013150587787816	0.1513514518737784
295	0.9979489895106665	1.0011960596543468	0.12361955642700195
296	0.998183273747271	1.0010619111948824	0.1000981330871582
297	0.9983860045513362	1.0009417045147568	0.07317304611206055
298	0.998606385556728	1.0008139231671165	0.05026626586914151
299	0.9987972838235909	1.0007061213772688	0.028499603271483487
300	0.9989818714039459	1.0006021618100733	0.002556324005126953
301	0.9991869687154515	1.0004707577953607	-0.020153045654296875
302	0.9993836846464389	1.000363285338883	-0.045165061950683594
303	0.9995866126594574	1.0002459328812994	-0.0717463493347168
304	0.9998077825006627	1.0001237502009526	-0.09155941009521484
305	0.9999828054467793	1.000035818191107	-0.11366033554077148
306	1.000163744661497	0.9999308706238011	-0.13641786575317383
307	1.0003529666522561	0.9998215319448924	-0.16407966613769442
308	1.000569009060674	0.9996823337070849	-0.18729114532470703
309	1.0007556673350393	0.9995669572497223	-0.20655393600463867
310	1.000926943311042	0.9994786959065068	-0.22995567321777255
311	1.0011119253093037	0.9993681496719073	-0.2480611801147461
312	1.001278862688332	0.9993062349983084	-0.27524137496948153
313	1.0014911581266357	0.9991436540912162	-0.2961721420288086
314	1.0016813661621617	0.9990520994142985	-0.31720733642578125
315	1.0018600374739157	0.998949347402794	-0.3379220962524414
316	1.0020281581066643	0.9988499985027814	-0.3551030158996582
317	1.0021676834411741	0.9987644816043177	-0.3780722618103036
318	1.0023471435887414	0.9986476780356842	-0.4014902114868164
319	1.0025515506689102	0.9985489878024122	-0.4165940284728995
320	1.0026854555482492	0.9984789495723482	-0.43869829177856356
321	1.0028419408527487	0.9983508388913376	-0.45409059524536133
322	1.0029884671051033	0.9982995726633753	-0.47333097457885653
323	1.0031341059171677	0.9981980282075614	-0.4939079284667969
324	1.0033152423408387	0.9981102059755063	-0.5109777450561519
325	1.0034644309140637	0.9980320441889771	-0.5300676822662354
326	1.0036159859947291	0.997939611289739	-0.5460226535797119
327	1.0037606387620266	0.9978783552828805	-0.5609078407287602
328	1.0038804432011992	0.997802828163313	-0.5782792568206792
329	1.0040177006327453	0.9977173112648492	-0.5931155681610112
330	1.0041578175941153	0.9976602268140132	-0.6090803146362305
331	1.0042805801675885	0.9975806379162132	-0.6255993843078618
332	1.0044235566587825	0.9975112583528896	-0.6375913619995122
333	1.0045334020458099	0.9974622974585188	-0.6506457328796391
334	1.0046351618657492	0.9973954427843668	-0.663886308670044
335	1.0048195522371508	0.9973426396673436	-0.679476261138916
336	1.0049679519745625	0.9972699667703179	-0.6922540664672852
337	1.0050816429361806	0.9972185907645655	-0.7024569511413574
338	1.0051697953383374	0.9971691907590345	-0.7146413326263432
339	1.005269583068743	0.9971123258637787	-0.7237741947174072
340	1.0053527066425887	0.9970737938594645	-0.7369139194488521
341	1.0054628478430463	0.9970129769637662	-0.7467174530029297
342	1.0055494225735762	0.9969702734034294	-0.7562310695648193
343	1.0056333349832354	0.9969284480654131	-0.765137672424316
344	1.0057109367063868	0.996890025838889	-0.772223711013794
345	1.0057704938103047	0.9968553360572271	-0.7813067436218262
346	1.005848095533456	0.9968139498303711	-0.7900645732879639
347	1.00592086563725	0.9967709169366641	-0.7954626083374023
348	1.005972238569603	0.9967479733785396	-0.802956342697144
349	1.006035937061542	0.996713612930248	-0.8078107833862305
350	1.0060777453596566	0.9966915475944441	-0.8134851455688481
351	1.0061279350382892	0.9966669573694686	-0.8191494941711426
352	1.0061749693736681	0.9966386346996309	-0.823452234268188
353	1.0062141153509123	0.9966187649196283	-0.8278067111968994
354	1.0062513878430994	0.9965988951396259	-0.8309459686279297
355	1.006275940357794	0.9965807818042645	-0.8335552215576167
356	1.0063004928724888	0.9965692551363072	-0.8361568450927734
357	1.0063222844618362	0.996556191579289	-0.8379592895507817
358	1.0063390472228728	0.9965475191338735	-0.8394112586975102
359	1.0063520630137952	0.9965401640219389	-0.8404541015625
360	1.0063619234614638	0.9965358826881262	-0.8408098220825191
361	1.006366853685298	0.9965348946880156	-0.8407306671142583
362	1.0063678397300648	0.9965358826881262	-0.8401966094970703
363	1.0063642899689043	0.9965381880217177	-0.838988065719604
364	1.0063550211480958	0.9965435671334311	-0.8374354839324951
365	1.006343977446707	0.9965514711343161	-0.8357660770416264
366	1.0063294825886342	0.9965586066906705	-0.8332216739654537
367	1.0063099589022506	0.9965707920253681	-0.830808162689209
368	1.00628974498453	0.9965812209154248	-0.8266770839691162
369	1.0062573041117004	0.9966004320286869	-0.822996854782104
370	1.006227328350788	0.9966176671417276	-0.8188199996948238
371	1.006192915388425	0.9966370978105699	-0.8142151832580562
372	1.0061549526649012	0.9966575164795227	-0.8099312782287602
373	1.006118271799574	0.9966756298148841	-0.8037297725677486
374	1.0060676877030346	0.996704172040302	-0.7968218326568599
375	1.0060126664050442	0.996737434710693	-0.7919306755065918
376	1.0059691818308258	0.9967589511575465	-0.7842080593109131
377	1.0059062721747005	0.9967946289393189	-0.7784073352813721
378	1.0058577587721713	0.9968199876088248	-0.7706255912780762
379	1.0057933700488957	0.996855226279437	-0.761725664138794
380	1.0057209943630088	0.9968983689509342	-0.753827571868896
381	1.005653548900956	0.9969354738439775	-0.7443618774414062
382	1.0055750597375144	0.9969772991819938	-0.7359204292297359
383	1.0055041631187775	0.9970147334084074	-0.7275352478027344
384	1.005430406970217	0.9970504111901798	-0.7171967029571529
385	1.005346001538174	0.99709849386223	-0.7077934741973881
386	1.0052654416807223	0.9971426245338377	-0.6970582008361825
387	1.0051772892785655	0.9971905974280979	-0.6852409839630127
388	1.0050804596824605	0.9972448276563921	-0.67615795135498
389	1.0050000970339619	0.9972842378830269	-0.6656780242919917
390	1.0049091837064579	0.9973283685546346	-0.6544346809387207
391	1.0048168899162804	0.9973813912272379	-0.6404438018798833
392	1.0047031003501854	0.9974463796789588	-0.6282491683959961
393	1.0045971991422253	0.9974970970179707	-0.6178884506225586
394	1.0045081592997784	0.9975470459124521	-0.6048369407653813
395	1.004400483211238	0.9976057770301391	-0.5943822860717769
396	1.0043081894210606	0.9976495783683765	-0.5783748626708984
397	1.0041808910416596	0.9977256543768944	-0.5656445026397705
398	1.004063847527834	0.9977738468267348	-0.5525379180908199
399	1.0039603128273145	0.997841030834257	-0.5392355918884282
400	1.00384918558209	0.9978996521741539	-0.52781081199646
401	1.0037499894785444	0.9979478446239941	-0.512232780456543
402	1.0036256492334443	0.9980232619657716	-0.49591064453125
403	1.0034018170713683	0.9980834201947294	-0.48500490188598633
404	1.003290394012714	0.9981330397558406	-0.4686317443847665
405	1.0031641802825566	0.9982166904318732	-0.45709848403930664
406	1.0030666604551148	0.9982692739933163	-0.4421901702880868
407	1.0029510960084396	0.9983478748910057	-0.4258003234863281
408	1.0028075278903856	0.9984217553437221	-0.4118332862853995
409	1.0026788490483112	0.9984824624616303	-0.3957376480102539
410	1.002555100430071	0.9985668815821934	-0.38188934326171875
411	1.002427604841717	0.9986200140325868	-0.3686342239379883
412	1.0023199287531763	0.9986884055957999	-0.3527050018310556
413	1.0021864182917444	0.9987608589372454	-0.33864736557006836
414	1.0020572464272866	0.9988195900549324	-0.3231344223022461
415	1.0019376391970671	0.9988984105082019	-0.3065204620361337
416	1.001792197593956	0.9989683389604759	-0.29407310485839755
417	1.0016777177965244	0.9990190562994878	-0.2801079750061035
418	1.0015691542676939	0.9990916194187234	-0.26557302474975675
419	1.0014458000673603	0.9991584740928755	-0.2477712631225586
420	1.0013023305537831	0.9992430029912286	-0.23273468017578125
421	1.0011630024282268	0.9992986603307936	-0.22014760971069336
422	1.0010579886605568	0.9993622216712436	-0.20470952987670898
